===名單===
醫院: city | 區域: hospName | 地址: hospTel
醫院: 宜蘭縣 | 區域: 劉醫師小兒科診所 | 地址: 03-9518121
醫院: 宜蘭縣 | 區域: 蘇澳鎮衛生所 | 地址: 03-9962185
醫院: 宜蘭縣 | 區域: 臺北榮民總醫院蘇澳分院 | 地址: 03-9905106
醫院: 宜蘭縣 | 區域: 吳慶順診所 | 地址: 03-9501564
醫院: 宜蘭縣 | 區域: 健生全民診所 | 地址: 03-9973856
醫院: 宜蘭縣 | 區域: 頭城鎮衛生所 | 地址: 03-9771034
醫院: 宜蘭縣 | 區域: 照仁診所 | 地址: 03-9775101
醫院: 宜蘭縣 | 區域: 礁溪鄉衛生所 | 地址: 03-9881391
醫院: 宜蘭縣 | 區域: 天主教靈醫會醫療財團法人礁溪杏和醫院 | 地址: 03-9886996
醫院: 宜蘭縣 | 區域: 簡再興診所 | 地址: 03-9280090
醫院: 宜蘭縣 | 區域: 林智偉診所 | 地址: 03-9889679
醫院: 宜蘭縣 | 區域: 壯圍鄉衛生所 | 地址: 03-9385503
醫院: 宜蘭縣 | 區域: 員山鄉衛生所 | 地址: 03-9221575
醫院: 宜蘭縣 | 區域: 臺北榮民總醫院員山分院 | 地址: 03-9222141
醫院: 宜蘭縣 | 區域: 冬山鄉衛生所 | 地址: 03-9594772
醫院: 宜蘭縣 | 區域: 江心修診所 | 地址: 03-9611097
醫院: 宜蘭縣 | 區域: 古醫師保健診所 | 地址: 03-9585950
醫院: 宜蘭縣 | 區域: 五結鄉衛生所 | 地址: 03-9501564
醫院: 宜蘭縣 | 區域: 三星鄉衛生所 | 地址: 03-9892227
醫院: 宜蘭縣 | 區域: 大同鄉衛生所 | 地址: 03-9801160
醫院: 宜蘭縣 | 區域: 南澳鄉衛生所 | 地址: 03-9981019
醫院: 金門縣 | 區域: 金城衛生所 | 地址: 082-325059
醫院: 金門縣 | 區域: 金寧衛生所 | 地址: 082-325735
醫院: 金門縣 | 區域: 金湖鎮衛生所 | 地址: 082-336662
醫院: 金門縣 | 區域: 金沙衛生所 | 地址: 082-352854
醫院: 金門縣 | 區域: 烈嶼鄉衛生所 | 地址: 082-362078
醫院: 金門縣 | 區域: 李月娥家醫科婦產科診所 | 地址: 082-373434
醫院: 金門縣 | 區域: 王文君小兒科家庭醫學科診所 | 地址: 082-373938
醫院: 金門縣 | 區域: 佑城診所 | 地址: 082-372777
醫院: 金門縣 | 區域: 傅仰賢診所 | 地址: 082-322687
醫院: 金門縣 | 區域: 禾心診所 | 地址: 082-322180
醫院: 金門縣 | 區域: 陳毅書皮膚科診所 | 地址: 082-326787
醫院: 金門縣 | 區域: 陳耳鼻喉科診所 | 地址: 082-325199
醫院: 金門縣 | 區域: 安仁家醫科內科診所 | 地址: 082-372065
醫院: 金門縣 | 區域: 台大中心診所 | 地址: 082-321688
醫院: 金門縣 | 區域: 愛人放心診所 | 地址: 082-312313
醫院: 金門縣 | 區域: 林怡廷皮膚科診所 | 地址: 082-322986
醫院: 金門縣 | 區域: 吾家診所 | 地址: 082-375899
醫院: 金門縣 | 區域: 大眾診所 | 地址: 082-323466
醫院: 金門縣 | 區域: 金城診所 | 地址: 082-320133
醫院: 金門縣 | 區域: 健康診所 | 地址: 082-316189
醫院: 金門縣 | 區域: 康健診所 | 地址: 082-324170
醫院: 金門縣 | 區域: 三大診所 | 地址: 082-333995
醫院: 金門縣 | 區域: 魏博士金門醫學診所 | 地址: 082-336220
醫院: 金門縣 | 區域: 彭小兒科診所 | 地址: 082-330156
醫院: 金門縣 | 區域: 康橋診所 | 地址: 082-330096
醫院: 金門縣 | 區域: 曾杏榕診所 | 地址: 082-335666
醫院: 金門縣 | 區域: 愛私醫診所 | 地址: 082-329771
醫院: 金門縣 | 區域: 陳水湖診所 | 地址: 082-321906
醫院: 金門縣 | 區域: 合康家庭診所 | 地址: 082-322994
醫院: 金門縣 | 區域: 安康診所 | 地址: 082-364955
醫院: 連江縣 | 區域: 連江縣立醫院 | 地址: 08-3623995
醫院: 連江縣 | 區域: 北竿衛生所 | 地址: 08-3655592
醫院: 連江縣 | 區域: 東莒衛生所 | 地址: 08-3689038
醫院: 連江縣 | 區域: 西莒衛生所 | 地址: 08-3689122
醫院: 連江縣 | 區域: 東引衛生所 | 地址: 08-3677206
醫院: 基隆市 | 區域: 合成診所 | 地址: 02-24632532
醫院: 基隆市 | 區域: 林承興診所 | 地址: 02-24694199
醫院: 基隆市 | 區域: 安瀾診所 | 地址: 02-24623389
醫院: 基隆市 | 區域: 晉安診所 | 地址: 02-24268178
醫院: 基隆市 | 區域: 正光內兒科診所 | 地址: 02-24569275
醫院: 基隆市 | 區域: 紀醫師診所 | 地址: 02-24554195
醫院: 基隆市 | 區域: 佑仁聯合診所 | 地址: 02-24562212
醫院: 基隆市 | 區域: 西華診所 | 地址: 02-24512942
醫院: 基隆市 | 區域: 碇內診所 | 地址: 02-24595878
醫院: 基隆市 | 區域: 婁診所 | 地址: 02-24584498
醫院: 基隆市 | 區域: 百會診所 | 地址: 02-24596677
醫院: 基隆市 | 區域: 王俊傑耳鼻喉科診所 | 地址: 02-24253660
醫院: 基隆市 | 區域: 陳興達診所 | 地址: 02-24256410
醫院: 基隆市 | 區域: 懷仁診所 | 地址: 02-24223597
醫院: 基隆市 | 區域: 仁愛診所 | 地址: 02-24223255
醫院: 基隆市 | 區域: 林義宏診所 | 地址: 02-24366481
醫院: 基隆市 | 區域: 至誠診所 | 地址: 02-24246151
醫院: 基隆市 | 區域: 復興診所 | 地址: 02-24378911
醫院: 基隆市 | 區域: 聖德診所 | 地址: 02-24293939
醫院: 基隆市 | 區域: 安定診所 | 地址: 02-24213279
醫院: 基隆市 | 區域: 李卓為診所 | 地址: 02-24332900
醫院: 基隆市 | 區域: 李偉華耳鼻喉科診所 | 地址: 02-24348535
醫院: 基隆市 | 區域: 百會長庚診所 | 地址: 02-24326660
醫院: 基隆市 | 區域: 長庚醫療財團法人基隆長庚紀念醫院 | 地址: 02-24313131
醫院: 基隆市 | 區域: 信義診所 | 地址: 02-24653680
醫院: 基隆市 | 區域: 國泰家醫診所 | 地址: 02-24254195
醫院: 基隆市 | 區域: 衛生福利部基隆醫院 | 地址: 02-24292525
醫院: 基隆市 | 區域: 三軍總醫院基隆分院附設民眾診療服務處 | 地址: 02-24633330
醫院: 臺北市 | 區域: 長庚紀念醫院 | 地址: 02-27135211
醫院: 臺北市 | 區域: 馬偕紀念醫院 | 地址: 02-25433535
醫院: 臺北市 | 區域: 臺北市立萬芳醫院 | 地址: 02-29307930
醫院: 臺北市 | 區域: 臺北榮民總醫院 | 地址: 02-28712121
醫院: 臺北市 | 區域: 三軍總醫院 | 地址: 02-27903311
醫院: 臺北市 | 區域: 新光吳火獅紀念醫院 | 地址: 02-28332211
醫院: 臺北市 | 區域: 臺北市立聯合醫院仁愛院區 | 地址: 02-27093600
醫院: 臺北市 | 區域: 臺北市立聯合醫院忠孝院區 | 地址: 02-27861288
醫院: 臺北市 | 區域: 臺北市立聯合醫院陽明院區 | 地址: 02-28353456
醫院: 臺北市 | 區域: 臺北市立聯合醫院中興院區 | 地址: 02-25523234
醫院: 臺北市 | 區域: 臺北市立聯合醫院和平院區 | 地址: 02-23889595
醫院: 臺北市 | 區域: 振興醫院 | 地址: 02-28264400
醫院: 臺北市 | 區域: 康寧醫院 | 地址: 02-26343500
醫院: 臺北市 | 區域: 臺大醫院北護分院 | 地址: 02-23717101
醫院: 臺北市 | 區域: 三軍總醫院北投分院 | 地址: 02-28959808
醫院: 臺北市 | 區域: 三軍總醫院松山分院 | 地址: 02-27648851
醫院: 臺北市 | 區域: 臺北市立關渡醫院 | 地址: 02-28587000
醫院: 臺北市 | 區域: 臺安醫院 | 地址: 02-27118151
醫院: 臺北市 | 區域: 郵政醫院 | 地址: 02-23956755
醫院: 臺北市 | 區域: 宏恩醫院 | 地址: 02-27713161
醫院: 臺北市 | 區域: 西園醫療財團法人西園醫院 | 地址: 02-23076968
醫院: 臺北市 | 區域: 同仁院醫療財團法人萬華醫院 | 地址: 02-23059292
醫院: 臺北市 | 區域: 臺北市立聯合醫院忠孝院區南港門診部 | 地址: 02-27868756
醫院: 臺北市 | 區域: 祐民聯合診所 | 地址: 02-28951301
醫院: 臺北市 | 區域: 欣安耳鼻喉科診所 | 地址: 02-28210501
醫院: 臺北市 | 區域: 李伯匯小兒科診所 | 地址: 02-28221212
醫院: 臺北市 | 區域: 何叔芳小兒科診所 | 地址: 02-28206886
醫院: 臺北市 | 區域: 張參雄診所 | 地址: 02-28926555
醫院: 臺北市 | 區域: 昱德聯合診所 | 地址: 02-28975050
醫院: 臺北市 | 區域: 紀耳鼻喉科診所 | 地址: 02-28214485
醫院: 臺北市 | 區域: 洪耳鼻喉科診所 | 地址: 02-28928769
醫院: 臺北市 | 區域: 杏華診所 | 地址: 02-28585522
醫院: 臺北市 | 區域: 黃正宏診所 | 地址: 02-28217076
醫院: 臺北市 | 區域: 萬泰診所 | 地址: 02-28930727
醫院: 臺北市 | 區域: 蘇慧卿診所 | 地址: 02-28829955
醫院: 臺北市 | 區域: 貝爾聯合診所 | 地址: 02-28729980
醫院: 臺北市 | 區域: 高醫師家庭醫學科診所 | 地址: 02-28744545
醫院: 臺北市 | 區域: 華崗文化診所 | 地址: 02-26626188
醫院: 臺北市 | 區域: 存德小兒科診所 | 地址: 02-28342567
醫院: 臺北市 | 區域: 平安診所 | 地址: 02-28167263
醫院: 臺北市 | 區域: 李世澤小兒科內科診所 | 地址: 02-28111472
醫院: 臺北市 | 區域: 德泰耳鼻喉科診所 | 地址: 02-28851570
醫院: 臺北市 | 區域: 車參薇診所 | 地址: 02-25770101
醫院: 臺北市 | 區域: 親親家庭診所 | 地址: 02-25283232
醫院: 臺北市 | 區域: 榮恩耳鼻喉科小兒科聯合診所 | 地址: 02-27688749
醫院: 臺北市 | 區域: 樂康診所 | 地址: 02-25788360
醫院: 臺北市 | 區域: 仁弘耳鼻喉科診所 | 地址: 02- 26596360
醫院: 臺北市 | 區域: 林永正診所 | 地址: 02-26315567
醫院: 臺北市 | 區域: 大湖診所 | 地址: 02-27906002
醫院: 臺北市 | 區域: 康樂診所 | 地址: 02-26308800
醫院: 臺北市 | 區域: 新明診所 | 地址: 02-87921282
醫院: 臺北市 | 區域: 國泰醫療財團法人內湖國泰診所 | 地址: 02-87972121
醫院: 臺北市 | 區域: 日新診所 | 地址: 02- 26342743
醫院: 臺北市 | 區域: 焉醫師診所 | 地址: 02-27932008
醫院: 臺北市 | 區域: 建成診所 | 地址: 02-25500712
醫院: 臺北市 | 區域: 羅源彰診所 | 地址: 02-25552500
醫院: 臺北市 | 區域: 惟廉診所 | 地址: 02-25323036
醫院: 臺北市 | 區域: 大直診所 | 地址: 02-25332339
醫院: 臺北市 | 區域: 北安聯合診所 | 地址: 02- 25337777
醫院: 臺北市 | 區域: 中崙聯合診所 | 地址: 02-27711501
醫院: 臺北市 | 區域: 怡和診所 | 地址: 02-23625100
醫院: 臺北市 | 區域: 朱小兒科診所 | 地址: 02-23651810
醫院: 臺北市 | 區域: 永康診所 | 地址: 02-23123455
醫院: 臺北市 | 區域: 瑞生診所 | 地址: 02-23012788
醫院: 臺北市 | 區域: 盧漢隆耳鼻喉科診所 | 地址: 02-23361363
醫院: 臺北市 | 區域: 青年診所 | 地址: 02- 23032450
醫院: 臺北市 | 區域: 漢宗小兒科診所 | 地址: 02-23039022
醫院: 臺北市 | 區域: 快樂兒童診所 | 地址: 02- 23328610
醫院: 臺北市 | 區域: 許孟權小兒科診所 | 地址: 02-23393331
醫院: 臺北市 | 區域: 安興診所 | 地址: 02-23111636
醫院: 臺北市 | 區域: 健華診所 | 地址: 02-27020399
醫院: 臺北市 | 區域: 仁安診所 | 地址: 02-27065995
醫院: 臺北市 | 區域: 劉耳鼻喉科診所 | 地址: 02-27546060
醫院: 臺北市 | 區域: 萬通耳鼻喉科診所 | 地址: 02-27518909
醫院: 臺北市 | 區域: 田嘉程診所 | 地址: 02-27018262
醫院: 臺北市 | 區域: 安民家庭醫學科診所 | 地址: 02-27218556
醫院: 臺北市 | 區域: 德佑診所 | 地址: 02-27596037
醫院: 臺北市 | 區域: 新穎全診所 | 地址: 02-27325809
醫院: 臺北市 | 區域: 張育驍診所 | 地址: 02-27291011
醫院: 臺北市 | 區域: 春田耳鼻喉專科 | 地址: 02-27297135
醫院: 臺北市 | 區域: 登瑞安診所 | 地址: 02-27265228
醫院: 臺北市 | 區域: 俊安診所 | 地址: 02-27605757
醫院: 臺北市 | 區域: 理恩診所 | 地址: 02-87899728
醫院: 臺北市 | 區域: 莊敬診所 | 地址: 02-27589258
醫院: 臺北市 | 區域: 陳世卿診所 | 地址: 02-87803565
醫院: 臺北市 | 區域: 信義邱婦產科診所 | 地址: 02-27278275
醫院: 臺北市 | 區域: 欣民診所 | 地址: 02-29375115
醫院: 臺北市 | 區域: 林正豐診所 | 地址: 02-86615855
醫院: 臺北市 | 區域: 洪佑承小兒專科診所 | 地址: 02-29364708
醫院: 臺北市 | 區域: 葉洪小兒科診所 | 地址: 02-22300055
醫院: 臺北市 | 區域: 定安診所 | 地址: 02-29323755
醫院: 臺北市 | 區域: 震杰小兒科診所 | 地址: 02-89351869
醫院: 臺北市 | 區域: 李文珍小兒科診所 | 地址: 02-25611871
醫院: 臺北市 | 區域: 書田泌尿科眼科診所 | 地址: 02-23690211
醫院: 臺北市 | 區域: 泰安醫院 | 地址: 02-25251111
醫院: 臺北市 | 區域: 文遠診所 | 地址: 02-28739991
醫院: 臺北市 | 區域: 葫洲診所 | 地址: 02-26342253
醫院: 臺北市 | 區域: 杏暉診所 | 地址: 02-28117094
醫院: 臺北市 | 區域: 弘宇診所 | 地址: 02-27128875
醫院: 桃園市 | 區域: 桃園區衛生所 | 地址: 03-3791888
醫院: 桃園市 | 區域: 衛生福利部桃園醫院 | 地址: 03-3699721
醫院: 桃園市 | 區域: 敏盛綜合醫院 | 地址: 03-3179599
醫院: 桃園市 | 區域: 沙爾德聖保祿修女會醫療財團法人聖保祿醫院 | 地址: 03-3613141
醫院: 桃園市 | 區域: 敏盛綜合醫院（三民院區） | 地址: 03-3379363
醫院: 桃園市 | 區域: 臺北榮民總醫院桃園分院 | 地址: 03-3384889
醫院: 桃園市 | 區域: 聯新國際醫院桃新分院 | 地址: 03-3325678
醫院: 桃園市 | 區域: 林信佑診所 | 地址: 03-3371100
醫院: 桃園市 | 區域: 謝秋梅診所 | 地址: 03-3151100
醫院: 桃園市 | 區域: 振興診所 | 地址: 03-3332077
醫院: 桃園市 | 區域: 蘇裕哲診所 | 地址: 03-3692335
醫院: 桃園市 | 區域: 大順診所 | 地址: 03-3167585
醫院: 桃園市 | 區域: 李柏鋒診所 | 地址: 03-2207480
醫院: 桃園市 | 區域: 全家親子診所 | 地址: 03-3358585
醫院: 桃園市 | 區域: 永欣診所 | 地址: 03-3587669
醫院: 桃園市 | 區域: 柯福順耳鼻喉科診所 | 地址: 03-2201122
醫院: 桃園市 | 區域: 永安診所 | 地址: 03-3326415
醫院: 桃園市 | 區域: 惠民診所 | 地址: 03-3379496
醫院: 桃園市 | 區域: 晨宏診所 | 地址: 03-3019088
醫院: 桃園市 | 區域: 晨暘診所 | 地址: 03-3175777
醫院: 桃園市 | 區域: 昇暉診所 | 地址: 03-3366368
醫院: 桃園市 | 區域: 吉兒診所 | 地址: 03-3339995
醫院: 桃園市 | 區域: 鴻林耳鼻喉科診所 | 地址: 03-3377088
醫院: 桃園市 | 區域: 明欣診所 | 地址: 03-3169189
醫院: 桃園市 | 區域: 桃庚聯合診所 | 地址: 03-3020185
醫院: 桃園市 | 區域: 永晉診所 | 地址: 03-3441199
醫院: 桃園市 | 區域: 尚群診所 | 地址: 03-3672348
醫院: 桃園市 | 區域: 孫德金小兒科診所 | 地址: 03-3778759
醫院: 桃園市 | 區域: 何翊菁診所 | 地址: 03-3551192
醫院: 桃園市 | 區域: 李應燦診所 | 地址: 03-3362578
醫院: 桃園市 | 區域: 良祐診所 | 地址: 03-3167778
醫院: 桃園市 | 區域: 奕恩小兒科診所 | 地址: 03-3571580
醫院: 桃園市 | 區域: 胡錕杰診所 | 地址: 03-3025371
醫院: 桃園市 | 區域: 家和診所 | 地址: 03-3575170
醫院: 桃園市 | 區域: 晨芳婦產科診所 | 地址: 03-3167656
醫院: 桃園市 | 區域: 曹景雄小兒科診所 | 地址: 03-2183141
醫院: 桃園市 | 區域: 智元診所 | 地址: 03-3150708
醫院: 桃園市 | 區域: 聖家小兒科診所 | 地址: 03-3382886
醫院: 桃園市 | 區域: 惠生保安婦幼診所 | 地址: 03-2185678
醫院: 桃園市 | 區域: 慈文診所 | 地址: 03-3355482
醫院: 桃園市 | 區域: 大中骨科診所 | 地址: 03-3355482
醫院: 桃園市 | 區域: 慧安耳鼻喉科診所 | 地址: 03-3013223
醫院: 桃園市 | 區域: 忠央診所 | 地址: 03-3328427
醫院: 桃園市 | 區域: 愛兒親子診所 | 地址: 03-3554766
醫院: 桃園市 | 區域: 吳耳鼻喉科診所 | 地址: 03-3373377
醫院: 桃園市 | 區域: 陸勇亮診所 | 地址: 03-3623368
醫院: 桃園市 | 區域: 偉勝耳鼻喉科診所 | 地址: 03-3473858
醫院: 桃園市 | 區域: 家恩診所 | 地址: 03-3632300
醫院: 桃園市 | 區域: 聖昕診所 | 地址: 03-3021278
醫院: 桃園市 | 區域: 聖德診所 | 地址: 03-3562319
醫院: 桃園市 | 區域: 寶順診所 | 地址: 03-3560127
醫院: 桃園市 | 區域: 龍和診所 | 地址: 03-3786145
醫院: 桃園市 | 區域: 中壢區衛生所 | 地址: 03-4352666
醫院: 桃園市 | 區域: 天成醫療社團法人天晟醫院 | 地址: 03-4629292
醫院: 桃園市 | 區域: 中壢長榮醫院 | 地址: 03-4631230
醫院: 桃園市 | 區域: 新國民醫院 | 地址: 03-4225180
醫院: 桃園市 | 區域: 長慎醫院 | 地址: 03-4569779
醫院: 桃園市 | 區域: 黃志焜診所 | 地址: 03-4277860
醫院: 桃園市 | 區域: 吳家淦耳鼻喉科診所 | 地址: 03-4272728
醫院: 桃園市 | 區域: 林國揆小兒科診所 | 地址: 03-4387023
醫院: 桃園市 | 區域: 忠孝診所 | 地址: 03-4630063
醫院: 桃園市 | 區域: 葉欽池小兒科診所 | 地址: 03-4222376
醫院: 桃園市 | 區域: 趙葉林診所 | 地址: 03-4369911
醫院: 桃園市 | 區域: 德祐診所 | 地址: 03-4353371
醫院: 桃園市 | 區域: 中新小兒科聯合診所 | 地址: 03-4682832
醫院: 桃園市 | 區域: 長春診所 | 地址: 03-4331309
醫院: 桃園市 | 區域: 健興診所 | 地址: 03-4630526
醫院: 桃園市 | 區域: 安康耳鼻喉科診所 | 地址: 03-4271212
醫院: 桃園市 | 區域: 林診所 | 地址: 03-4659696
醫院: 桃園市 | 區域: 吉康耳鼻喉科診所 | 地址: 03-4228133
醫院: 桃園市 | 區域: 宜安診所 | 地址: 03-4163898
醫院: 桃園市 | 區域: 陳甘斌耳鼻喉科診所 | 地址: 03-4663739
醫院: 桃園市 | 區域: 安倫診所 | 地址: 03-4635000
醫院: 桃園市 | 區域: 黃曉生小兒科診所 | 地址: 03-4552725
醫院: 桃園市 | 區域: 德美診所 | 地址: 03-4655599
醫院: 桃園市 | 區域: 聯安家醫眼科診所 | 地址: 03-4385239
醫院: 桃園市 | 區域: 李經國診所 | 地址: 03-4659900
醫院: 桃園市 | 區域: 中原診所 | 地址: 03-4569788
醫院: 桃園市 | 區域: 同心海華診所 | 地址: 03-4278960
醫院: 桃園市 | 區域: 活力診所 | 地址: 03-2713585
醫院: 桃園市 | 區域: 敦仁診所 | 地址: 03-4635353
醫院: 桃園市 | 區域: 康庭診所 | 地址: 03-4336633
醫院: 桃園市 | 區域: 吳瑞瓊小兒科 | 地址: 03-4268833
醫院: 桃園市 | 區域: 陳瑞祥診所 | 地址: 03-4616600
醫院: 桃園市 | 區域: 黃文昌診所 | 地址: 03-2841928
醫院: 桃園市 | 區域: 龍興診所 | 地址: 03-4288282
醫院: 桃園市 | 區域: 東新診所 | 地址: 03-4375588
醫院: 桃園市 | 區域: 智勇診所 | 地址: 03-4511354
醫院: 桃園市 | 區域: 佳康診所 | 地址: 03-4587188
醫院: 桃園市 | 區域: 進華小兒科診所 | 地址: 03-4685858
醫院: 桃園市 | 區域: 維坤診所 | 地址: 03-4685858
醫院: 桃園市 | 區域: 愛麗康診所 | 地址: 03-4518830
醫院: 桃園市 | 區域: 陳耳鼻喉科診所 | 地址: 03-4250973
醫院: 桃園市 | 區域: 敏昌診所 | 地址: 03-4550348
醫院: 桃園市 | 區域: 陳鍊生診所 | 地址: 03-4627301
醫院: 桃園市 | 區域: 群青診所 | 地址: 03-2873353
醫院: 桃園市 | 區域: 詮順耳鼻喉科診所 | 地址: 03-4355300
醫院: 桃園市 | 區域: 心安診所 | 地址: 03-4518808
醫院: 桃園市 | 區域: 小樹苗診所 | 地址: 03-4020968
醫院: 桃園市 | 區域: 健康診所 | 地址: 03-4953225
醫院: 桃園市 | 區域: 佳國耳鼻喉科診所 | 地址: 03-4664735
醫院: 桃園市 | 區域: 青園診所 | 地址: 03-2872290
醫院: 桃園市 | 區域: 平鎮區衛生所 | 地址: 03-4576624
醫院: 桃園市 | 區域: 聯新國際醫院 | 地址: 03-4941234
醫院: 桃園市 | 區域: 振平診所 | 地址: 03-3851188
醫院: 桃園市 | 區域: 維賢診所 | 地址: 03-4683636
醫院: 桃園市 | 區域: 王德和診所 | 地址: 03-4013006
醫院: 桃園市 | 區域: 昇元診所 | 地址: 03-4010906
醫院: 桃園市 | 區域: 立群診所 | 地址: 03-4191137
醫院: 桃園市 | 區域: 育英診所 | 地址: 03-4953286
醫院: 桃園市 | 區域: 吳英錦小兒科診所 | 地址: 03-4501043
醫院: 桃園市 | 區域: 河助璽恒診所 | 地址: 03-4927588
醫院: 桃園市 | 區域: 聯恩診所 | 地址: 03-4395633
醫院: 桃園市 | 區域: 義群診所 | 地址: 03-4923885
醫院: 桃園市 | 區域: 陽明醫院 | 地址: 03-4929929
醫院: 桃園市 | 區域: 八德區衛生所 | 地址: 03-3662781
醫院: 桃園市 | 區域: 楊正全聯合診所 | 地址: 03-3626225
醫院: 桃園市 | 區域: 陳坤荃小兒科診所 | 地址: 03-3677476
醫院: 桃園市 | 區域: 振益診所 | 地址: 03-3653786
醫院: 桃園市 | 區域: 林添貴診所 | 地址: 03-2188822
醫院: 桃園市 | 區域: 晨峰診所 | 地址: 03-3709886
醫院: 桃園市 | 區域: 介壽診所 | 地址: 03-3677787
醫院: 桃園市 | 區域: 萬耳鼻喉科診所 | 地址: 03-3635616
醫院: 桃園市 | 區域: 廣德診所 | 地址: 03-3623886
醫院: 桃園市 | 區域: 蕭益富診所 | 地址: 03-3675582
醫院: 桃園市 | 區域: 聖傑診所 | 地址: 03-3665155
醫院: 桃園市 | 區域: 家慶診所 | 地址: 03-3638443
醫院: 桃園市 | 區域: 廣恩耳鼻喉科診所 | 地址: 03-3669161
醫院: 桃園市 | 區域: 瀚文耳鼻喉科診所 | 地址: 03-3641252
醫院: 桃園市 | 區域: 吉米診所 | 地址: 03-3751108
醫院: 桃園市 | 區域: 郭淵進診所 | 地址: 03-3732373
醫院: 桃園市 | 區域: 豐田診所 | 地址: 03-3656019
醫院: 桃園市 | 區域: 楊梅區衛生所 | 地址: 03-4782248
醫院: 桃園市 | 區域: 天成醫院 | 地址: 03-4782350
醫院: 桃園市 | 區域: 怡仁綜合醫院 | 地址: 03-4855566
醫院: 桃園市 | 區域: 楊明小兒科診所 | 地址: 03-4854580
醫院: 桃園市 | 區域: 同心青山診所 | 地址: 03-4962442
醫院: 桃園市 | 區域: 民安診所 | 地址: 03-4757681
醫院: 桃園市 | 區域: 姜博文診所 | 地址: 03-4826241
醫院: 桃園市 | 區域: 中華汽車工業股份有限公司醫務室 | 地址: 03-4783191
醫院: 桃園市 | 區域: 明仁診所 | 地址: 03-4755813
醫院: 桃園市 | 區域: 陽光診所 | 地址: 03-4313455
醫院: 桃園市 | 區域: 楊欣診所 | 地址: 03-4782542
醫院: 桃園市 | 區域: 同心瑞埔診所 | 地址: 03-4823598
醫院: 桃園市 | 區域: 蘆竹區衛生所 | 地址: 03-3524732
醫院: 桃園市 | 區域: 德信診所 | 地址: 03-2220718
醫院: 桃園市 | 區域: 慶成診所 | 地址: 03-3137379
醫院: 桃園市 | 區域: 晨新診所 | 地址: 03-3222232
醫院: 桃園市 | 區域: 晨光診所 | 地址: 03-3238996
醫院: 桃園市 | 區域: 王增齊診所 | 地址: 03-3215891
醫院: 桃園市 | 區域: 南崁診所 | 地址: 03-3225582
醫院: 桃園市 | 區域: 大興診所 | 地址: 03-3236433
醫院: 桃園市 | 區域: 全右診所 | 地址: 03-2126100
醫院: 桃園市 | 區域: 佳音小兒科診所 | 地址: 03-3127553
醫院: 桃園市 | 區域: 明濟診所 | 地址: 03-3248677
醫院: 桃園市 | 區域: 愛鄰親子診所 | 地址: 03-3216784
醫院: 桃園市 | 區域: 宏安耳鼻喉科診所 | 地址: 03-2122946
醫院: 桃園市 | 區域: 宏日診所 | 地址: 03-3121200
醫院: 桃園市 | 區域: 佑心親子診所 | 地址: 03-3126997
醫院: 桃園市 | 區域: 龜山區衛生所 | 地址: 03-3299645
醫院: 桃園市 | 區域: 長庚醫療財團法人林口長庚紀念醫院 | 地址: 03-3281200
醫院: 桃園市 | 區域: 長庚醫療財團法人桃園長庚紀念醫院 | 地址: 03-3196200
醫院: 桃園市 | 區域: 大明醫院 | 地址: 03-3202792
醫院: 桃園市 | 區域: 周光偉診所 | 地址: 03-3505588
醫院: 桃園市 | 區域: 陳完任家庭醫學科診所 | 地址: 03-3508373
醫院: 桃園市 | 區域: 鴻興診所 | 地址: 03-3205575
醫院: 桃園市 | 區域: 台灣中油股份有限公司煉製事業部桃園煉油廠員工診所 | 地址: 03-3255111
醫院: 桃園市 | 區域: 蕭大章診所 | 地址: 03-3201860
醫院: 桃園市 | 區域: 朱永恆診所 | 地址: 03-3508182
醫院: 桃園市 | 區域: 銓佑診所 | 地址: 03-3508806
醫院: 桃園市 | 區域: 顏福順診所 | 地址: 03-3505638
醫院: 桃園市 | 區域: 德馨診所 | 地址: 03-3181458
醫院: 桃園市 | 區域: 新迴龍診所 | 地址: 02-82001033
醫院: 桃園市 | 區域: 遠東耳鼻喉科診所 | 地址: 03-3502720
醫院: 桃園市 | 區域: 龍潭區衛生所 | 地址: 03-4792033
醫院: 桃園市 | 區域: 國軍桃園總醫院附設民眾診療服務處 | 地址: 03-34799595
醫院: 桃園市 | 區域: 龍潭敏盛醫院 | 地址: 03-4794151
醫院: 桃園市 | 區域: 龍欣耳鼻喉科診所 | 地址: 03-4808306
醫院: 桃園市 | 區域: 平安診所 | 地址: 03-4995763
醫院: 桃園市 | 區域: 五福診所 | 地址: 03-4709709
醫院: 桃園市 | 區域: 佑康診所 | 地址: 03-4994221
醫院: 桃園市 | 區域: 葉步財診所 | 地址: 03-4806356
醫院: 桃園市 | 區域: 杏德芙診所 | 地址: 03-4792430
醫院: 桃園市 | 區域: 盛杞診所 | 地址: 03-4792061
醫院: 桃園市 | 區域: 黃啟昌小兒科診所 | 地址: 03-4798466
醫院: 桃園市 | 區域: 鄭幼文內科診所 | 地址: 03-4890681
醫院: 桃園市 | 區域: 安嘉診所 | 地址: 03-4893715
醫院: 桃園市 | 區域: 龍華診所 | 地址: 03-4792489
醫院: 桃園市 | 區域: 易修成診所 | 地址: 03-4892950
醫院: 桃園市 | 區域: 龍潭金鶯診所 | 地址: 03-4990306
醫院: 桃園市 | 區域: 李翌新診所 | 地址: 03-4893672
